# u v x y z
-6.144370436668395996e-01 4.208782315254211426e-01 -6.059463536366820335e-01 4.118570834398269653e-01 4.509976863861083984e+00
-4.042267501354217529e-01 -6.669808626174926758e-01 -3.997162352316081524e-01 -6.507360190153121948e-01 4.491892337799072266e+00
4.493873715400695801e-01 6.424416899681091309e-01 4.331138394773006439e-01 6.261806022375822067e-01 4.491672039031982422e+00
6.136268377304077148e-01 7.324410676956176758e-01 5.873593389987945557e-01 7.074096351861953735e-01 4.371639251708984375e+00
-5.854306221008300781e-01 -7.857118844985961914e-01 -5.692687686532735825e-01 -7.579912375658750534e-01 4.353815078735351562e+00
8.191589713096618652e-01 -5.616267919540405273e-01 7.838031537830829620e-01 -5.396989174187183380e-01 4.348875999450683594e+00
-6.656538248062133789e-01 5.840954184532165527e-01 -6.498358882963657379e-01 5.659559592604637146e-01 4.411702632904052734e+00
-7.419548034667968750e-01 -3.856747224926948547e-02 -7.330781752243638039e-01 -3.815659708925522864e-02 4.518048763275146484e+00
6.993880867958068848e-01 2.154808789491653442e-01 6.804336067289113998e-01 2.126456487458199263e-01 4.534515380859375000e+00
1.246834695339202881e-01 -7.544437050819396973e-01 1.175830187276005745e-01 -7.385707814246416092e-01 4.512372970581054688e+00
-1.543311327695846558e-01 6.294471025466918945e-01 -1.584356115199625492e-01 6.220617811195552349e-01 4.587320804595947266e+00
6.036301851272583008e-01 -1.137198060750961304e-01 5.926579916849732399e-01 -1.115718418732285500e-01 4.618876934051513672e+00
-5.337873697280883789e-01 2.385766059160232544e-01 -5.383124975487589836e-01 2.392037193640135229e-01 4.630210399627685547e+00
-2.389061450958251953e-01 -5.544055700302124023e-01 -2.431749948300421238e-01 -5.503387595526874065e-01 4.621074676513671875e+00
2.261650264263153076e-01 4.958247542381286621e-01 2.205334915779531002e-01 4.964244561851955950e-01 4.667311191558837891e+00
-4.649922549724578857e-01 5.070639252662658691e-01 -4.619868055451661348e-01 4.978384273126721382e-01 4.549484252929687500e+00
5.628665089607238770e-01 -6.008844375610351562e-01 5.410571247339248657e-01 -5.817898213863372803e-01 4.463005065917968750e+00
6.222953200340270996e-01 4.898753166198730469e-01 6.007683556526899338e-01 4.781717481091618538e-01 4.486592769622802734e+00
-4.863824546337127686e-01 -4.933901727199554443e-01 -4.829050940461456776e-01 -4.844603464007377625e-01 4.550976753234863281e+00
-8.812214136123657227e-01 -1.568404883146286011e-01 -8.620255123823881149e-01 -1.528795091435313225e-01 4.418235778808593750e+00
8.850789070129394531e-01 1.441934853792190552e-01 8.557201940566301346e-01 1.415881488937884569e-01 4.427039623260498047e+00
2.422712594270706177e-01 -9.458020925521850586e-01 2.303678831085562706e-01 -9.161460213363170624e-01 4.373342037200927734e+00
-1.406707316637039185e-01 9.202858209609985352e-01 -1.417196444235742092e-01 8.944827858358621597e-01 4.400370597839355469e+00
-4.782950878143310547e-02 5.060697793960571289e-01 -5.470932787284255028e-02 5.120362234301865101e-01 4.695260047912597656e+00
1.656338721513748169e-01 -4.651926159858703613e-01 1.628981956746429205e-01 -4.705690811388194561e-01 4.712079048156738281e+00
-5.893540382385253906e-01 -1.299716234207153320e-01 -5.915804123505949974e-01 -1.297763723559910432e-01 4.617028713226318359e+00
-6.877644658088684082e-01 7.193889617919921875e-01 -6.673332322388887405e-01 6.934070121496915817e-01 4.337738513946533203e+00
7.088394761085510254e-01 -7.183399796485900879e-01 6.762417070567607880e-01 -6.892502084374427795e-01 4.335184097290039062e+00
7.419173121452331543e-01 6.508566141128540039e-01 7.103440761566162109e-01 6.278490386903285980e-01 4.351005554199218750e+00
-8.379966020584106445e-01 -6.854339241981506348e-01 -8.083067331463098526e-01 -6.577374804764986038e-01 4.282147407531738281e+00
-5.500805974006652832e-01 -3.062480390071868896e-01 -5.485070052091032267e-01 -3.025631492491811514e-01 4.595432281494140625e+00
4.955882728099822998e-01 2.840418517589569092e-01 4.897278570570051670e-01 2.856036893790587783e-01 4.652160167694091797e+00
2.868519425392150879e-01 -6.162363290786743164e-01 2.771758083254098892e-01 -6.046503176912665367e-01 4.568370342254638672e+00
-2.539063990116119385e-01 4.811773598194122314e-01 -2.604746916331350803e-01 4.817863303469493985e-01 4.662279129028320312e+00
-3.975200355052947998e-01 -2.271621674299240112e-01 -4.134063385426998138e-01 -2.333520590327680111e-01 4.735207080841064453e+00
-1.495997756719589233e-01 3.661188185214996338e-01 -1.632062150165438652e-01 3.816281436011195183e-01 4.784686088562011719e+00
3.084242045879364014e-01 -3.316610753536224365e-01 3.082294828054727986e-01 -3.361490317620337009e-01 4.745044231414794922e+00
2.899510562419891357e-01 3.975923359394073486e-02 3.201845139265060425e-01 4.715845547616481781e-02 4.895279884338378906e+00
-2.209841907024383545e-01 -6.024689227342605591e-02 -2.685642987489700317e-01 -6.999715510755777359e-02 4.936557769775390625e+00
-2.638104185461997986e-02 2.687536478042602539e-01 -3.940236847847700119e-02 3.039271011948585510e-01 4.903642177581787109e+00
4.971653595566749573e-02 -3.147109746932983398e-01 4.765773890540003777e-02 -3.423393145203590393e-01 4.861938953399658203e+00
-1.870285421609878540e-01 -3.035682439804077148e-01 -2.054453138262033463e-01 -3.217961061745882034e-01 4.820562839508056641e+00
1.653641164302825928e-01 3.595812320709228516e-01 1.644847251009196043e-01 3.733265800401568413e-01 4.788640022277832031e+00
-2.699566781520843506e-01 2.070453912019729614e-01 -2.983245607465505600e-01 2.219427209347486496e-01 4.834362983703613281e+00
4.524284005165100098e-01 -1.707217693328857422e-01 4.557448474224656820e-01 -1.729719426948577166e-01 4.725702285766601562e+00
-6.732830405235290527e-02 -1.707016825675964355e-01 -8.877776749432086945e-02 -2.077102102339267731e-01 4.979946613311767578e+00
1.208221763372421265e-01 2.071235775947570801e-01 1.329869618639349937e-01 2.430441007018089294e-01 4.941131114959716797e+00
-1.163587272167205811e-01 1.018374711275100708e-01 -1.545421406626701355e-01 1.255930624902248383e-01 4.991370677947998047e+00
3.076180517673492432e-01 -1.073004305362701416e-01 3.250542711466550827e-01 -1.137765161693096161e-01 4.852985858917236328e+00
-9.981112480163574219e-01 -3.499464988708496094e-01 -9.686653222888708115e-01 -3.382836859673261642e-01 4.312356472015380859e+00
9.706010818481445312e-01 3.161388337612152100e-01 9.342253953218460083e-01 3.071155296638607979e-01 4.344820022583007812e+00
-2.717149257659912109e-01 1.083419919013977051e+00 -2.670632968656718731e-01 1.047194141894578934e+00 4.283396244049072266e+00
4.061130285263061523e-01 -1.003306627273559570e+00 3.872273191809654236e-01 -9.666429422795772552e-01 4.301098346710205078e+00
-8.208656907081604004e-01 1.036936759948730469e+00 -7.840927615761756897e-01 9.864714518189430237e-01 4.124436855316162109e+00
8.124064207077026367e-01 -1.004188060760498047e+00 7.675438709557056427e-01 -9.542337805032730103e-01 4.148754119873046875e+00
-9.732837677001953125e-01 -7.291150689125061035e-01 -9.340422004461288452e-01 -6.963301114737987518e-01 4.195305347442626953e+00
1.007613182067871094e+00 7.284197211265563965e-01 9.578236602246761322e-01 6.955464296042919159e-01 4.184577465057373047e+00
3.963451623916625977e+00 -2.064653635025024414e+00 3.538538634777069092e+00 -1.722631543874740601e+00 2.135167360305786133e+00
-3.987538099288940430e+00 2.025665760040283203e+00 -3.574533969163894653e+00 1.693297654390335083e+00 2.150821447372436523e+00
-1.911280870437622070e+00 -4.000893592834472656e+00 -1.609499514102935791e+00 -3.604851424694061279e+00 2.223376750946044922e+00
2.010236501693725586e+00 3.998252153396606445e+00 1.678163766860961914e+00 3.582759946584701538e+00 2.154482126235961914e+00
5.187783837318420410e-01 -1.351941943168640137e+00 4.908501692116260529e-01 -1.293017853051424026e+00 4.081856250762939453e+00
-5.418472886085510254e-01 1.372048735618591309e+00 -5.207378659397363663e-01 1.312782712280750275e+00 4.060894012451171875e+00
-1.337684512138366699e+00 -4.572018682956695557e-01 -1.287834737449884415e+00 -4.378750286996364594e-01 4.101767063140869141e+00
1.516816973686218262e+00 5.206066370010375977e-01 1.446550279855728149e+00 4.968105945736169815e-01 4.000665664672851562e+00
-1.255729701370000839e-02 -4.594074726104736328e+00 -1.370082225184887648e-02 -4.426503941416740417e+00 2.924386739730834961e+00
-2.295886278152465820e-01 4.541810512542724609e+00 -2.275651451200246811e-01 4.370895355939865112e+00 2.918349504470825195e+00
-4.589181900024414062e+00 -2.170162945985794067e-01 -4.420825064182281494e+00 -2.141684652306139469e-01 2.905946493148803711e+00
4.540173530578613281e+00 2.304411381483078003e-01 4.364286854863166809e+00 2.264761440455913544e-01 2.919881105422973633e+00
-4.214317321777343750e+00 -2.579234361648559570e+00 -3.690578639507293701e+00 -2.099145770072937012e+00 1.699724316596984863e+00
-2.523114204406738281e+00 4.366218566894531250e+00 -2.042364627122879028e+00 3.834495842456817627e+00 1.669402241706848145e+00
4.366844654083251953e+00 2.522635936737060547e+00 3.831534385681152344e+00 2.039599031209945679e+00 1.667545557022094727e+00
2.409982681274414062e+00 -4.427907943725585938e+00 1.945059001445770264e+00 -3.904704391956329346e+00 1.711526989936828613e+00
-1.521378755569458008e+00 -5.611270070075988770e-01 -1.457636438310146332e+00 -5.340560376644134521e-01 3.979883432388305664e+00
1.645830154418945312e+00 6.648546457290649414e-01 1.561143167316913605e+00 6.290651373565196991e-01 3.890557527542114258e+00
7.253462076187133789e-01 -1.749724864959716797e+00 6.785327866673469543e-01 -1.658446840941905975e+00 3.816296577453613281e+00
-7.031543850898742676e-01 1.434302687644958496e+00 -6.694018617272377014e-01 1.364032886922359467e+00 3.974763870239257812e+00
-2.735593080520629883e+00 4.061640262603759766e+00 -2.240825027227401733e+00 3.531283974647521973e+00 1.678066849708557129e+00
2.620528697967529297e+00 -4.030906200408935547e+00 2.146070897579193115e+00 -3.516381680965423584e+00 1.755824685096740723e+00
4.064238548278808594e+00 2.735052585601806641e+00 3.530321300029754639e+00 2.237744957208633423e+00 1.675075173377990723e+00
-1.064577579498291016e+00 -3.027368545532226562e+00 -9.759836941957473755e-01 -2.833405852317810059e+00 3.118160247802734375e+00
3.188876152038574219e+00 -1.190346002578735352e+00 2.961204677820205688e+00 -1.073582239449024200e+00 2.983572959899902344e+00
-3.110847711563110352e+00 1.149561762809753418e+00 -2.902903422713279724e+00 1.042254731059074402e+00 3.036293268203735352e+00
1.126748442649841309e+00 3.221959829330444336e+00 1.020041689276695251e+00 3.006328105926513672e+00 3.004294633865356445e+00
9.566653966903686523e-01 -1.387151241302490234e+00 8.912913799285888672e-01 -1.303511597216129303e+00 3.896112680435180664e+00
-1.384498596191406250e+00 -9.318478703498840332e-01 -1.308139629662036896e+00 -8.742875345051288605e-01 3.906065940856933594e+00
1.396168351173400879e+00 9.630756378173828125e-01 1.308998078107833862e+00 9.022643491625785828e-01 3.890630006790161133e+00
-8.851581811904907227e-01 1.432468652725219727e+00 -8.349923938512802124e-01 1.352170497179031372e+00 3.902931451797485352e+00
7.852506637573242188e-01 -1.645763993263244629e+00 7.332274168729782104e-01 -1.555981576442718506e+00 3.842626333236694336e+00
-7.429411411285400391e-01 1.281924247741699219e+00 -7.077964469790458679e-01 1.218709640204906464e+00 4.034589767456054688e+00
-1.413874268531799316e+00 -6.910147666931152344e-01 -1.348995842039585114e+00 -6.547379866242408752e-01 3.988718986511230469e+00
1.499303936958312988e+00 8.012510538101196289e-01 1.414532445371150970e+00 7.543343007564544678e-01 3.909255981445312500e+00
-1.121928334236145020e+00 -5.211786031723022461e-01 -1.080962233245372772e+00 -4.997190292924642563e-01 4.195481300354003906e+00
1.057286500930786133e+00 4.812049865722656250e-01 1.012212168425321579e+00 4.634350407868623734e-01 4.250569343566894531e+00
5.659138560295104980e-01 -1.086285471916198730e+00 5.372552592307329178e-01 -1.040177319198846817e+00 4.204861640930175781e+00
-5.421041250228881836e-01 1.080511331558227539e+00 -5.237190406769514084e-01 1.036688324064016342e+00 4.211065769195556641e+00
-6.892012357711791992e-01 9.291909337043762207e-01 -6.639890857040882111e-01 8.899656608700752258e-01 4.233693599700927734e+00
5.814597010612487793e-01 -9.052332639694213867e-01 5.537291802465915680e-01 -8.685735054314136505e-01 4.295171737670898438e+00
-1.103600859642028809e+00 -6.292530298233032227e-01 -1.059786207973957062e+00 -6.012099105864763260e-01 4.168161869049072266e+00
8.949218392372131348e-01 5.635824203491210938e-01 8.565965332090854645e-01 5.431341044604778290e-01 4.309195041656494141e+00
-1.272552967071533203e+00 -5.814526081085205078e-01 -1.220919534564018250e+00 -5.547210741788148880e-01 4.097806930541992188e+00
1.309993624687194824e+00 6.556527018547058105e-01 1.243906214833259583e+00 6.234975978732109070e-01 4.059917449951171875e+00
-6.548864841461181641e-01 1.190914511680603027e+00 -6.275984868407249451e-01 1.136686719954013824e+00 4.114084243774414062e+00
6.786429882049560547e-01 -1.179632902145385742e+00 6.407092586159706116e-01 -1.123204614967107773e+00 4.115478992462158203e+00
2.822082042694091797e+00 -4.624026298522949219e+00 2.236711800098419189e+00 -4.016144275665283203e+00 1.349781870841979980e+00
1.619434475898742676e+00 -4.627271175384521484e+00 1.366410970687866211e+00 -4.239513486623764038e+00 2.184623956680297852e+00
4.604790210723876953e+00 -2.402315378189086914e+00 4.062163293361663818e+00 -1.921936273574829102e+00 1.642454743385314941e+00
4.670299053192138672e+00 2.126439571380615234e+00 4.174494862556457520e+00 1.718103706836700439e+00 1.812126159667968750e+00
-4.576277256011962891e+00 -2.414405345916748047e+00 -4.040185987949371338e+00 -1.935416013002395630e+00 1.646318197250366211e+00
2.400832176208496094e+00 4.588274955749511719e+00 1.920856028795242310e+00 4.049738585948944092e+00 1.647795319557189941e+00
-2.126784563064575195e+00 4.669739723205566406e+00 -1.721099495887756348e+00 4.178225696086883545e+00 1.813577413558959961e+00
-4.587195873260498047e+00 2.401788234710693359e+00 -4.052098333835601807e+00 1.924134343862533569e+00 1.649491190910339355e+00
-4.018749713897705078e+00 -3.229778528213500977e+00 -3.432100653648376465e+00 -2.653257131576538086e+00 1.422001957893371582e+00
-2.567014932632446289e+00 -4.630364894866943359e+00 -2.043859779834747314e+00 -4.061156392097473145e+00 1.520552396774291992e+00
4.297328948974609375e+00 2.364397048950195312e+00 3.794277131557464600e+00 1.925950616598129272e+00 1.801636338233947754e+00
-2.365058660507202148e+00 4.297080516815185547e+00 -1.928990125656127930e+00 3.797902047634124756e+00 1.803169965744018555e+00
2.758739709854125977e+00 -4.108238697052001953e+00 2.249443769454956055e+00 -3.566990792751312256e+00 1.637700915336608887e+00
2.415385484695434570e+00 -4.042622089385986328e+00 1.983522057533264160e+00 -3.556670010089874268e+00 1.876550078392028809e+00
4.483161926269531250e+00 2.085484504699707031e+00 4.012106090784072876e+00 1.705070436000823975e+00 1.914245843887329102e+00
-2.086269140243530273e+00 4.482830524444580078e+00 -1.708375364542007446e+00 4.016069740056991577e+00 1.915456771850585938e+00
1.450066685676574707e+00 -4.442146778106689453e+00 1.251556411385536194e+00 -4.099414616823196411e+00 2.362574815750122070e+00
1.144309043884277344e+00 -4.326505661010742188e+00 1.024948127567768097e+00 -4.046913951635360718e+00 2.595086097717285156e+00
2.405966281890869141e+00 -3.860541820526123047e+00 1.990048170089721680e+00 -3.393125027418136597e+00 1.962657570838928223e+00
6.199055314064025879e-01 -4.438131332397460938e+00 5.891689620912075043e-01 -4.234232634305953979e+00 2.831466197967529297e+00
4.230350017547607422e+00 -1.715200841426849365e-01 4.066531136631965637e+00 -1.683961676899343729e-01 3.016021966934204102e+00
-6.146941334009170532e-02 -4.402821063995361328e+00 -6.208728614728897810e-02 -4.239995926618576050e+00 2.973503828048706055e+00
-9.573005437850952148e-01 -4.452623844146728516e+00 -8.805056810379028320e-01 -4.201945692300796509e+00 2.667119741439819336e+00
4.139569759368896484e+00 2.408136844635009766e+00 3.644872963428497314e+00 1.973038256168365479e+00 1.841767072677612305e+00
4.098661899566650391e+00 3.074369668960571289e+00 3.518519103527069092e+00 2.512647211551666260e+00 1.465509533882141113e+00
1.724559664726257324e-01 4.231323242187500000e+00 1.673642713576555252e-01 4.072056904435157776e+00 3.013463735580444336e+00
